   2.76522, 12.857153,  3.936629,  27.49854,  8.262714, 13.327213, 24.533709,  38.60971, 34.385819, 48.995279,240.729358, 73.688865, 38.105035, 26.299485,  9.979412, 16.771325, 18.448863, 12.703523,  2.099493,  1.882757,  8.573362, 10.386231,  4.751044,  8.993402,  9.330914,  5.585087, 26.208292, 15.703884,  5.971526,  8.918509,  6.649871,  4.534774,  8.254117,  6.021004, 11.910784, 12.089655,  1.477373,  2.089492,  5.130767,  2.230593,  9.343215,  3.370232,  5.897506, 13.001281,  7.469299,  8.836507,  5.051755,  7.438221, 11.364822, 12.073037,  5.253062
 13.223822,  6.587723,  4.706431,  21.91723,  6.585652, 13.277777, 19.010992, 29.589609, 35.628599, 36.707779, 73.688865, 145.16881, 42.052085, 22.194576, 19.089398, 16.231711, 11.028258,  11.39076,  9.203503,  8.253402, 13.666496, 13.969401,  2.840053, 13.440063, 14.874084,  11.12874, 15.666645, 13.559548, 10.113938,   8.53001,  7.287724,  9.939497,  7.675266,  3.839149,  7.911068,  5.506199,  7.653842,  7.494268,  3.067041,  6.222493,  5.957477,  4.029277,  4.112941,  7.771832,  5.953274,  6.456068, 10.737101,   7.41063,  8.411123,  8.820719,  8.373722
  5.808029,   8.48728,  6.614751,  8.663631,  8.677443, 12.129991, 15.459075, 36.180972, 25.037474, 32.107602, 38.105035, 42.052085,185.928086, 43.541378, 27.668012, 20.129287, 12.732054, 13.341149, 11.465337,  9.490838, 12.004911,  9.271414,  6.985318,  7.555845,  4.703644,  18.76934, 30.276136, 15.392632, 11.915383,  6.743631,  10.47547,  4.762388,  3.467366,  5.058572,  9.172988,  14.51025,  4.964884,   7.89973,  8.621271,  8.433191,  5.494819,  6.370909, 14.864445,  3.413463,  5.020291,  8.661368, 12.732761, 14.060819,  8.866189,  4.226339,  8.826765
 12.261627,  5.701159,  8.727961,  6.096744, 10.991636,  8.864392, 14.505085, 19.754352,  28.46194, 24.332717, 26.299485, 22.194576, 43.541378,176.298978, 64.606494, 15.935987, 13.439644,  14.08259, 13.033493, 13.357728,  8.870463, 11.513738,  7.373531,  7.975765, 10.757612, 19.812456, 33.411418, 18.569241,  11.25363, 16.609628,   6.63459,  6.032472,  8.540155,  4.805735,  8.802529,  6.892499,  7.206114,  5.559174,  4.550201,   5.93458,  9.114595,  8.966634,  5.883954,  10.08887,  8.611356, 10.448832, 12.693702, 10.719407,  7.919096,  6.245708,  8.540873
  1.581921,  8.406046,  4.504115,   7.86565, 11.817286,  7.624201,  17.93385, 10.194347,  13.11424, 19.059791,  9.979412, 19.089398, 27.668012, 64.606494,244.345156, 52.084433, 27.139327, 16.351654, 10.809657, 10.770832, 21.253393, 12.626178, 10.871866, 12.862311, 20.284429, 28.755934, 31.860504, 19.464989, 17.080884, 14.285824, 10.461667,  2.594243, 12.591989,   7.57786, 11.356489,  11.85638,  5.071032,   7.17211,  6.604194, 14.036798,   9.62108, 12.532226,  11.80841,  6.508025, 10.255247, 10.952865, 15.413313,  11.70191, 12.074327,  12.66231,  8.013758
  7.595898,  3.784055,  5.406844,         0,         0,  4.576134,  8.424082, 12.237531, 20.465429, 10.766972, 16.771325, 16.231711, 20.129287, 15.935987, 52.084433,263.256258, 43.438237, 43.619788, 33.161307, 15.515468, 27.475609, 14.265183, 12.235162,   9.26413, 15.378884, 26.848337, 44.995398, 21.568823,   9.22693,  9.799448, 15.983454,  7.785474,  9.447322,  7.442705,  5.453037, 11.860561, 10.145641, 10.044495,  7.927827, 12.254617,  6.416315,  5.786144,  8.100051,  5.580274,  11.28475, 10.113903,  9.251249,  7.662133,  6.689678,   2.76366,  4.809951
  3.133377,  1.387517,  5.947659,  5.193274,  6.241864,  3.355905,  8.237061, 12.339782,  9.524505,  9.623193, 18.448863, 11.028258, 12.732054, 13.439644, 27.139327, 43.438237,   174.707, 39.585828, 30.927203,  17.06739, 22.667876, 13.240164, 15.253504, 16.135381, 11.982977, 31.643378, 22.891912,  10.87452, 12.405368,  9.432176,  6.907287, 10.277052,  8.313826,   6.82263,  5.248664,  6.523452,  5.580225, 12.627643,  6.782846,  9.267758,  5.646482,  7.637878,  7.796471,  7.979967,  5.078249,   8.90043,  12.08471,  9.833287,  4.905872,  5.320163,  5.952445
  2.517178,  6.687919,         0,         0,  7.521543,  8.087835, 12.407232, 10.814274, 12.520555,  8.920074, 12.703523,  11.39076, 13.341149,  14.08259, 16.351654, 43.619788, 39.585828,245.735168, 32.489839, 15.424851, 33.818744, 17.727335, 12.974617, 16.373375, 23.782989,  45.75691, 19.384129,  23.82539, 10.871752,  9.742215, 10.593402, 12.384006,  7.513717,  6.577099, 10.842378, 11.005204,  8.069109,  7.608252,  2.335267,  6.091522,  6.804097,  7.669801,  8.052743,  5.917528,  5.439438,  4.021933, 10.730088, 10.156511,  7.389564, 10.990077,  7.969764
 11.648292,  3.315908,         0, 12.410959,  4.972298,  4.009995,  7.381892, 14.298077, 16.554033,  4.717465,  2.099493,  9.203503, 11.465337, 13.033493, 10.809657, 33.161307, 30.927203, 32.489839,213.518538, 28.324922, 30.955433, 16.406719,  8.577185, 13.530021, 21.337437, 10.082905,  10.84291,  9.450211,  5.390277,  10.73388, 12.005187,  5.457832, 11.589958,  5.072609,  7.167617, 10.393225,   8.00142, 10.059239,  6.175139,  1.342316,  4.498014,  7.098431,  7.985192,  1.955963,  8.989682,   7.97639,  8.106726, 12.309381,   3.90804,  6.054381,  7.376048
  2.984517,  3.964798,  6.373236,   7.41983,  4.458995,   4.79471,   6.61984,  6.411025,  6.185466,  5.288086,  1.882757,  8.253402,  9.490838, 13.357728, 10.770832, 15.515468,  17.06739, 15.424851, 28.324922,173.741937, 61.688498, 21.719207, 14.742503, 10.919954,   21.1489, 39.182091, 11.491491,  8.474642,   3.22255,  5.775476,   3.58862,  2.447203, 13.363067,  5.848651,  4.285124, 11.184367,  7.175413, 10.148398,  4.153248,  6.018727,  9.075763,  7.275019,  2.386953,  5.262131,  4.030827,  5.563418,  8.178579,  5.017569,  7.009207,   7.60112,    6.6146
   4.53012,  4.513547,         0,         0, 10.152288, 12.736089,  3.349361,  9.731127, 16.899761,  1.605329,  8.573362, 13.666496, 12.004911,  8.870463, 21.253393, 27.475609, 22.667876, 33.818744, 30.955433, 61.688498,236.429266, 48.918797, 23.350183,  20.25847,  19.87227, 27.449293, 22.809596, 10.719531,  4.891424,  4.383222,  9.532377,   7.42909,  4.507433,  8.877514,  8.130346,  4.244114,  6.050762, 10.269325,  6.304106, 10.962802,  4.591954, 12.422881,  8.453886,  1.331209,  6.118287,  6.031834,  9.655372, 18.278488,  5.319545,  9.889321,  1.434304
  2.058011,  4.784459,  4.394745, 12.791093,  4.612135,  1.653127,  2.535997,  9.946808, 11.942745,  7.292933, 10.386231, 13.969401,  9.271414, 11.513738, 12.626178, 14.265183, 13.240164, 17.727335, 16.406719, 21.719207, 48.918797,139.138877, 30.055643, 15.059985, 18.055751, 29.096853, 15.848206,  7.791729,  6.110912,   11.2839,  8.661024,  7.593749,  9.214672,  4.033011,  5.909723,  2.570774,  5.497663,  2.332652,  5.727849,  6.640463,  6.953674,  4.389509,  3.840559,  4.233331,  2.223606,  6.028512,  8.772777,  8.995814,  3.020804,  1.497557,  4.561181
   1.88282,  1.250622,  6.701061,  2.340447,  5.626027,  5.293407,   4.17621,  8.088953,  6.243487,   5.33769,  4.751044,  2.840053,  6.985318,  7.373531, 10.871866, 12.235162, 15.253504, 12.974617,  8.577185, 14.742503, 23.350183, 30.055643,163.769584, 27.555966, 12.706716,  20.91567, 12.826132, 10.692671,   3.04948,  5.465299,   3.39589,  3.859623,  7.493565,  2.049831,  4.730818,  2.351933,    4.5267,  4.979524,  3.056817,  7.593981,   5.72556,   5.16323,   4.51752,  8.299206,  4.068637,   6.01672,  4.012991,  3.798477,  4.421847,  4.110226,  4.769033
  1.782025,  2.367341,   2.53693,  4.430306,  5.324843,   4.29431,  7.026916,  1.913979, 17.727741,  8.840897,  8.993402, 13.440063,  7.555845,  7.975765, 12.862311,   9.26413, 16.135381, 16.373375, 13.530021, 10.919954,  20.25847, 15.059985, 27.555966,318.765085, 56.524418, 39.591933, 27.445815, 13.493663,  6.734532,  6.896958,  6.428187,  2.922401,  5.319302,  6.208304,  8.955115,  7.791085,  7.616652,  9.425899,  0.826621,  1.437489,  6.021163,  4.343841,  6.651054,  6.283932,  3.850826,  6.643723,  7.596318,   5.99188,  12.55538,  3.890188,  2.256864
  1.479122,  4.912369,  8.422842, 11.031768,  6.629613,  8.316879,  7.290628, 11.120529,  9.809623, 14.676297,  9.330914, 14.874084,  4.703644, 10.757612, 20.284429, 15.378884, 11.982977, 23.782989, 21.337437,   21.1489,  19.87227, 18.055751, 12.706716, 56.524418,177.684039,  47.79959, 14.895047, 12.600058, 11.179635, 11.449268,   9.78183,   8.48981,  8.830287,  5.153035,  5.309252,  5.542955,  9.482996,   3.35302,  2.058343,  4.772595,  5.997245,  7.210976,  4.731882,  4.346507,  7.990686,  7.089998,   7.20585,  8.952118,  6.947504,  5.381576,  3.746498
  4.426696,         0,         0,         0,  6.613673, 21.334838, 19.637365,  9.508964, 18.348819,         0,  5.585087,  11.12874,  18.76934, 19.812456, 28.755934, 26.848337, 31.643378,  45.75691, 10.082905, 39.182091, 27.449293, 29.096853,  20.91567, 39.591933,  47.79959,259.285343, 31.466611, 12.569762, 16.729131, 25.698915,  5.322715, 25.408191, 13.213583,   9.63871,  6.355783,         0, 11.825244,  6.689917,  4.106788,   3.57084,  2.991413,  8.092843, 18.882017, 13.008168,  11.95721,  7.072951, 13.478484, 17.861187,   2.59905,  3.221182,  5.606234
  9.087963,  6.898831,  3.696521,  9.682994,  5.819059, 12.514344, 12.798511, 11.155317, 19.373112, 17.482623, 26.208292, 15.666645, 30.276136, 33.411418, 31.860504, 44.995398, 22.891912, 19.384129,  10.84291, 11.491491, 22.809596, 15.848206, 12.826132, 27.445815, 14.895047, 31.466611,202.261507, 38.093973, 18.223738, 12.561812, 17.171754,  9.580915,  9.042451,   6.21914,  7.456205, 18.650156, 14.566263, 13.734331, 12.044563, 10.472711, 12.282679,  8.702846, 13.152272, 12.208292, 13.326074,  9.680464, 18.183925, 17.461351,  7.622604, 15.115552,  6.576881
   8.29785,  6.889578,  8.859751,         0,  6.198671,  4.999024,  8.180061,  8.912284,  22.35668,  1.470246, 15.703884, 13.559548, 15.392632, 18.569241, 19.464989, 21.568823,  10.87452,  23.82539,  9.450211,  8.474642, 10.719531,  7.791729, 10.692671, 13.493663, 12.600058, 12.569762, 38.093973,190.459832, 26.878959, 25.424459, 19.954876,  6.803957, 26.832958,  9.937278, 10.424686,  19.43493,  11.08322, 17.242857,  8.660454, 11.713704,  8.411112, 17.698389, 18.803261, 12.191917,  4.482762, 14.363114,  37.89816, 18.135447, 17.051731,  6.038111,  13.13612
  7.099477,   3.14378,  1.684495,  2.941677,   1.76782,  3.801837,  6.415474,  6.354312,  2.942759,  6.708873,  5.971526, 10.113938, 11.915383,  11.25363, 17.080884,   9.22693, 12.405368, 10.871752,  5.390277,   3.22255,  4.891424,  6.110912,   3.04948,  6.734532, 11.179635, 16.729131, 18.223738, 26.878959,152.036437, 26.713801,   14.2275, 15.523551, 10.595885, 10.305624, 11.892208, 13.302515, 12.643446,   15.1997,  8.781883,  7.635821,  11.99397,  7.210664, 13.248694, 17.385274, 15.341453,  13.23409, 19.454952, 13.527059,  4.168322,  6.027104,  8.241937
  1.413748,  5.634305,  2.012643,   7.02946,    4.2244,  6.813679,  5.574719,   6.07373, 14.064091,  8.015793,  8.918509,   8.53001,  6.743631, 16.609628, 14.285824,  9.799448,  9.432176,  9.742215,  10.73388,  5.775476,  4.383222,   11.2839,  5.465299,  6.896958, 11.449268, 25.698915, 12.561812, 25.424459, 26.713801,181.475352, 22.948763, 17.388386,  15.47335, 13.544529, 22.328219, 11.478933, 14.351127, 13.887573,  9.836845, 19.387044, 16.241179, 17.230669,  9.799278, 17.448486, 15.275033, 12.800314, 25.827632, 13.310042,   4.98033, 10.287446, 10.742733
  5.270635,  6.126579,  3.751696,  3.275842,  5.905915,  2.116856,  4.546341,   7.07614,  1.092349,  9.338722,  6.649871,  7.287724,  10.47547,   6.63459, 10.461667, 15.983454,  6.907287, 10.593402, 12.005187,   3.58862,  9.532377,  8.661024,   3.39589,  6.428187,   9.78183,  5.322715, 17.171754, 19.954876,   14.2275, 22.948763,139.424508, 38.895687, 19.665901, 21.804983, 21.756557,  25.51237, 14.079698, 20.908999, 11.001909, 12.754835, 15.137302, 15.256563, 16.158814,  9.292887, 16.372347, 11.228523, 15.245718, 13.291487,  6.962742,  5.752939,  7.509431
  1.797113,   4.77477,         0,         0,  5.369928,  5.774227,  5.314809,  5.790555,  8.938921,  7.642073,  4.534774,  9.939497,  4.762388,  6.032472,  2.594243,  7.785474, 10.277052, 12.384006,  5.457832,  2.447203,   7.42909,  7.593749,  3.859623,  2.922401,   8.48981, 25.408191,  9.580915,  6.803957, 15.523551, 17.388386, 38.895687,195.985108, 44.702838, 21.130434, 25.802681, 14.591668, 16.322427,   16.2955, 15.838776, 10.147619, 10.929859,  15.33217, 12.456542, 15.842844, 12.621151,  12.44281, 19.698777, 24.170454,  5.275703, 10.461669,  7.965903
  8.722864,  7.242461,  3.104515,         0,  6.516166,  1.751691,  2.149761,  2.342192,   1.80783,   7.72776,  8.254117,  7.675266,  3.467366,  8.540155, 12.591989,  9.447322,  8.313826,  7.513717, 11.589958, 13.363067,  4.507433,  9.214672,  7.493565,  5.319302,  8.830287, 13.213583,  9.042451, 26.832958, 10.595885,  15.47335, 19.665901, 44.702838,203.960748, 28.489811, 17.220715, 13.620255,  20.97162, 11.534749, 10.115601, 10.554581, 14.736546, 11.960291,   8.13909, 15.379662, 10.602829,  15.09879, 15.935719, 10.265415,  1.280366,  6.347382,   5.52358
   3.81776,  5.705691,  1.358762,  2.372841,  5.703897,  4.600005,  2.822675,  2.050228,  7.121141,  6.088015,  6.021004,  3.839149,  5.058572,  4.805735,   7.57786,  7.442705,   6.82263,  6.577099,  5.072609,  5.848651,  8.877514,  4.033011,  2.049831,  6.208304,  5.153035,   9.63871,   6.21914,  9.937278, 10.305624, 13.544529, 21.804983, 21.130434, 28.489811,125.523435, 47.277787, 20.268132, 15.807775, 15.866544,  8.854647, 14.628269, 12.899571,  9.306123, 11.195669,  7.853136, 12.374853,  8.641662, 13.368042,  6.418418,  7.845336,  3.472596,  6.648182
  6.293596,  2.090191,  4.479851,  3.911639,  9.402901,   2.52771,  6.204258,  5.069715,  3.913078,  6.690747, 11.910784,  7.911068,  9.172988,  8.802529, 11.356489,  5.453037,  5.248664, 10.842378,  7.167617,  4.285124,  8.130346,  5.909723,  4.730818,  8.955115,  5.309252,  6.355783,  7.456205, 10.424686, 11.892208, 22.328219, 21.756557, 25.802681, 17.220715, 47.277787,181.854522,  45.20462, 30.262286, 23.778247, 16.056619,  15.23038, 12.759002, 15.341187, 16.778284, 17.569479, 13.600002, 11.731852, 15.330282, 12.696951,   9.23791, 12.594099,  2.988971
  2.737762,  3.636995,  3.897538,  3.403185,  2.045166,  4.398291,  6.072522,  7.351214, 11.348122,  2.910525, 12.089655,  5.506199,  14.51025,  6.892499,  11.85638, 11.860561,  6.523452, 11.005204, 10.393225, 11.184367,  4.244114,  2.570774,  2.351933,  7.791085,  5.542955,         0, 18.650156,  19.43493, 13.302515, 11.478933,  25.51237, 14.591668, 13.620255, 20.268132,  45.20462,166.719488, 35.104859, 31.031149, 10.159636, 28.709763, 11.100524, 21.688978, 16.786963, 15.285711,  8.874155, 15.310331, 18.339167, 11.046539, 12.055681,   4.98048,  4.334082
  1.170954,  6.222242,  3.333992,  2.911118,  3.498911,  1.881171,  5.771661,  3.772981,  5.824377,  6.639178,  1.477373,  7.653842,  4.964884,  7.206114,  5.071032, 10.145641,  5.580225,  8.069109,   8.00142,  7.175413,  6.050762,  5.497663,    4.5267,  7.616652,  9.482996, 11.825244, 14.566263,  11.08322, 12.643446, 14.351127, 14.079698, 16.322427,  20.97162, 15.807775, 30.262286, 35.104859,142.012339, 38.046901,  16.83814, 19.835803, 12.660663, 14.985087, 12.486724,  8.946427, 12.651732, 10.602016, 15.687503,  9.449318,  9.625044,  4.260351,  5.931866
  4.968345,  3.300113,         0,   4.11728,  2.474306,  6.651488,  5.714122,  3.557492,  5.491726,   7.04249,  2.089492,  7.494268,   7.89973,  5.559174,   7.17211, 10.044495, 12.627643,  7.608252, 10.059239, 10.148398, 10.269325,  2.332652,  4.979524,  9.425899,   3.35302,  6.689917, 13.734331, 17.242857,   15.1997, 13.887573, 20.908999,   16.2955, 11.534749, 15.866544, 23.778247, 31.031149, 38.046901,152.672659, 23.046463,  9.351454, 16.787202, 21.193851, 11.479223,  8.759905, 10.736231, 12.348613, 18.153245, 10.023337,  6.806492,  6.025541,   6.29221
  3.049954,  2.701152,  1.447327,  5.055009,         0,  1.633279,   3.00666,  6.551591,   5.89968,         0,  5.130767,  3.067041,  8.621271,  4.550201,  6.604194,  7.927827,  6.782846,  2.335267,  6.175139,  4.153248,  6.304106,  5.727849,  3.056817,  0.826621,  2.058343,  4.106788, 12.044563,  8.660454,  8.781883,  9.836845, 11.001909, 15.838776, 10.115601,  8.854647, 16.056619, 10.159636,  16.83814, 23.046463,168.357635, 23.782674, 12.366339, 10.532248,  8.130963,  7.170009,  6.041501,  8.663466, 10.524762,  6.836777,  5.969073,  2.959154,  8.369065
         0,  1.174322, 10.067574,  4.395315,         0,  2.840263,  3.485709,  5.696588, 11.725153,  2.506021,  2.230593,  6.222493,  8.433191,   5.93458, 14.036798, 12.254617,  9.267758,  6.091522,  1.342316,  6.018727, 10.962802,  6.640463,  7.593981,  1.437489,  4.772595,   3.57084, 10.472711, 11.713704,  7.635821, 19.387044, 12.754835, 10.147619, 10.554581, 14.628269,  15.23038, 28.709763, 19.835803,  9.351454, 23.782674,192.528286, 34.646927, 23.702434,  10.36911, 16.624804, 11.461238, 13.182502,   8.61294,  4.755645,  6.228109,  5.145951,  5.597597
  2.962143,  1.967538,  8.433945,         0,         0,  4.758767,  3.650119,  3.181482,  6.139097,  8.397511,  9.343215,  5.957477,  5.494819,  9.114595,   9.62108,  6.416315,  5.646482,  6.804097,  4.498014,  9.075763,  4.591954,  6.953674,   5.72556,  6.021163,  5.997245,  2.991413, 12.282679,  8.411112,  11.99397, 16.241179, 15.137302, 10.929859, 14.736546, 12.899571, 12.759002, 11.100524, 12.660663, 16.787202, 12.366339, 34.646927,178.152811, 22.564007, 17.373105, 12.186263, 16.802562, 14.198689,  8.117268, 11.951892,  8.695828,  6.466405,  5.627155
   2.67122,  3.548597,  5.704211,  6.640939,  1.995458,  1.072847,  3.949952,  1.434508,  6.643382,  6.626164,  3.370232,  4.029277,  6.370909,  8.966634, 12.532226,  5.786144,  7.637878,  7.669801,  7.098431,  7.275019, 12.422881,  4.389509,   5.16323,  4.343841,  7.210976,  8.092843,  8.702846, 17.698389,  7.210664, 17.230669, 15.256563,  15.33217, 11.960291,  9.306123, 15.341187, 21.688978, 14.985087, 21.193851, 10.532248, 23.702434, 22.564007,155.458012, 36.318547, 12.559317, 15.152317, 17.072241, 13.013404,  10.77805, 10.978487,  6.803199, 10.994728
  5.842896,  3.104811,  4.990846, 11.620855, 12.221351,  4.693389,  4.607964, 11.295986,  7.750086,  5.797499,  5.897506,  4.112941, 14.864445,  5.883954,  11.80841,  8.100051,  7.796471,  8.052743,  7.985192,  2.386953,  8.453886,  3.840559,   4.51752,  6.651054,  4.731882, 18.882017, 13.152272, 18.803261, 13.248694,  9.799278, 16.158814, 12.456542,   8.13909, 11.195669, 16.778284, 16.786963, 12.486724, 11.479223,  8.130963,  10.36911, 17.373105, 36.318547, 109.03725, 35.713131, 25.252146, 16.804345, 13.520821,  9.430153, 18.524939,  9.353764,  6.659815
  5.152357,  5.133508,  5.501256, 12.809312,    9.6223,  4.138703,  5.079218,  4.150406,  16.01753, 10.954982, 13.001281,  7.771832,  3.413463,  10.08887,  6.508025,  5.580274,  7.979967,  5.917528,  1.955963,  5.262131,  1.331209,  4.233331,  8.299206,  6.283932,  4.346507, 13.008168, 12.208292, 12.191917, 17.385274, 17.448486,  9.292887, 15.842844, 15.379662,  7.853136, 17.569479, 15.285711,  8.946427,  8.759905,  7.170009, 16.624804, 12.186263, 12.559317, 35.713131,164.275222, 43.839601, 24.011187, 24.316379, 16.458068, 13.612982,  5.623837,  6.525254
  3.552065,   2.35938,  5.056798,   5.88721,         0,  3.804328,  6.419678,  5.086781,   3.92625,  5.034952,  7.469299,  5.953274,  5.020291,  8.611356, 10.255247,  11.28475,  5.078249,  5.439438,  8.989682,  4.030827,  6.118287,  2.223606,  4.068637,  3.850826,  7.990686,  11.95721, 13.326074,  4.482762, 15.341453, 15.275033, 16.372347, 12.621151, 10.602829, 12.374853, 13.600002,  8.874155, 12.651732, 10.736231,  6.041501, 11.461238, 16.802562, 15.152317, 25.252146, 43.839601,129.848159, 37.836464, 20.909754, 13.535924, 13.903511,   9.47737,   3.74879
  2.334582,   5.42743,  4.985344,  2.902011, 10.463896,  2.812929,  5.753606,  3.761178,   6.77385,  4.963807,  8.836507,  6.456068,  8.661368, 10.448832, 10.952865, 10.113903,   8.90043,  4.021933,   7.97639,  5.563418,  6.031834,  6.028512,   6.01672,  6.643723,  7.089998,  7.072951,  9.680464, 14.363114,  13.23409, 12.800314, 11.228523,  12.44281,  15.09879,  8.641662, 11.731852, 15.310331, 10.602016, 12.348613,  8.663466, 13.182502, 14.198689, 17.072241, 16.804345, 24.011187, 37.836464,149.207299, 38.385236, 13.344657,  10.96564,  8.494048,  7.391638
